Interrupción;Elemento;Fecha Salida;Fecha Entrada;Causa;Minutos Fuera;Sistema;Hora de Salida;Hora de Entrada;Nivel;Kva;Clientes;Circuito;Nombre Circuito
3.31663E+15;51068;19/4/2017;19/4/2017;204;239;SIG;12:12:00 p. m.;4:11:00 p. m.;1;6329.232;3508.512;51068;PARIS
3.40253E+14;5236;20/4/2017;20/4/2017;212;21;SIG;8:08:00 p. m.;8:29:00 p. m.;1;11288.4;8637.696;5236;SERPIENTE
1.66396E+15;25619;21/4/2017;21/4/2017;101;5;SIG;1:50:00 p. m.;1:55:00 p. m.;1;11415.36;465.888;25619;CAMELLO
2.22158E+14;3417;23/4/2017;23/4/2017;203;37;SIG;5:31:00 a. m.;6:08:00 a. m.;1;13521.792;1916.544;3417;LOKI
2.23262E+14;3434;23/4/2017;23/4/2017;101;21;SIG;5:35:00 a. m.;5:56:00 a. m.;1;10555.344;1075.296;3434;KOALA
5.54462E+14;8534;23/4/2017;23/4/2017;101;5;SIG;8:12:00 a. m.;8:17:00 a. m.;1;10655.808;3879.456;8534;CAMALEON
1.10646E+15;17034;23/4/2017;23/4/2017;306;3;SIG;6:05:00 a. m.;6:08:00 a. m.;1;13551.6;1860.24;17034;BRUSELAS
3.09918E+15;47719;23/4/2017;23/4/2017;101;5;SIG;4:15:00 p. m.;4:20:00 p. m.;1;10589.568;2236.704;47719;ELEFANTE
3.31446E+15;51034;23/4/2017;23/4/2017;106;0;SIG;1:12:00 a. m.;1:12:00 a. m.;1;9279.12;7018.128;51034;ISIS
1.65737E+15;25517;24/4/2017;24/4/2017;101;5;SIG;2:09:00 p. m.;2:14:00 p. m.;1;33140.976;899.76;25517;RATON
1.66289E+15;25602;24/4/2017;24/4/2017;106;0;SIG;5:39:00 p. m.;5:39:00 p. m.;1;22880.4;4749.408;25602;VACA
1.66399E+15;25619;24/4/2017;24/4/2017;101;5;SIG;5:17:00 p. m.;5:22:00 p. m.;1;11415.36;465.888;25619;CAMELLO
1.99299E+15;30685;24/4/2017;24/4/2017;106;0;SIG;5:15:00 p. m.;5:15:00 p. m.;1;28227.072;1175.76;30685;HERMES
7.75284E+14;11934;25/4/2017;25/4/2017;106;0;SIG;7:33:00 a. m.;7:33:00 a. m.;1;18467.712;8045.952;11934;TOPO
7.797E+14;12002;25/4/2017;25/4/2017;106;0;SIG;7:33:00 a. m.;7:33:00 a. m.;1;5534.352;3416.88;12002;GATO
7.80804E+14;12019;25/4/2017;25/4/2017;106;0;SIG;2:08:00 p. m.;2:08:00 p. m.;1;14334.336;2025.84;12019;LEON
7.83012E+14;12053;25/4/2017;25/4/2017;106;0;SIG;2:08:00 p. m.;2:08:00 p. m.;1;2114.16;1474.944;12053;TIBURON
1.21688E+15;18734;25/4/2017;25/4/2017;106;0;SIG;2:01:00 p. m.;2:01:00 p. m.;1;20219.76;10493.52;18734;FREYA
1.5525E+15;23902;25/4/2017;25/4/2017;101;5;SIG;9:03:00 a. m.;9:08:00 a. m.;1;6381.12;283.728;23902;AMAZONAS
2.23296E+14;3434;26/4/2017;26/4/2017;101;5;SIG;8:36:00 p. m.;8:41:00 p. m.;1;10555.344;1075.296;3434;KOALA
4.47408E+14;6885;26/4/2017;26/4/2017;101;4;SIG;1:12:00 p. m.;1:16:00 p. m.;1;2401.2;1760.88;6885;VIENA
7.764E+14;11951;26/4/2017;26/4/2017;101;5;SIG;4:06:00 p. m.;4:11:00 p. m.;1;12444.288;5089.44;11951;VENADO
7.79712E+14;12002;26/4/2017;26/4/2017;211;17;SIG;7:49:00 a. m.;8:06:00 a. m.;1;5534.352;3416.88;12002;GATO
1.21579E+15;18717;26/4/2017;26/4/2017;211;17;SIG;7:49:00 a. m.;8:06:00 a. m.;1;24736.224;10425.072;18717;ANACONDA
2.8729E+15;44234;26/4/2017;26/4/2017;204;8;SIG;1:37:00 p. m.;1:45:00 p. m.;1;10003.344;3529.488;44234;NEPTUNO
3.09701E+15;47685;26/4/2017;26/4/2017;106;0;SIG;5:37:00 a. m.;5:37:00 a. m.;1;23913.744;2235.6;47685;TIGRE
3.09922E+15;47719;26/4/2017;26/4/2017;211;17;SIG;7:49:00 a. m.;8:06:00 a. m.;1;10589.568;2236.704;47719;ELEFANTE
2.23307E+14;3434;27/4/2017;27/4/2017;306;6;SIG;1:23:00 a. m.;1:29:00 a. m.;1;10555.344;1075.296;3434;KOALA
2.23307E+14;3434;27/4/2017;27/4/2017;306;8;SIG;1:40:00 a. m.;1:48:00 a. m.;1;10555.344;1075.296;3434;KOALA
1.43771E+15;22134;27/4/2017;27/4/2017;101;6;SIG;3:19:00 p. m.;3:25:00 p. m.;1;13299.888;8531.712;22134;ZORRO
3.09481E+15;47651;27/4/2017;27/4/2017;101;63;SIG;1:38:00 p. m.;2:41:00 p. m.;1;31953.072;3027.168;47651;DILI
3.09702E+15;47685;27/4/2017;27/4/2017;101;63;SIG;1:38:00 p. m.;2:41:00 p. m.;1;23913.744;2235.6;47685;TIGRE
3.09812E+15;47702;27/4/2017;27/4/2017;106;0;SIG;10:00:00 a. m.;10:00:00 a. m.;1;39418.32;1839.264;47702;FREY
1.12918E+14;1734;28/4/2017;28/4/2017;101;5;SIG;9:38:00 a. m.;9:43:00 a. m.;1;4890.72;5324.592;1734;SYR
1.15137E+14;1768;29/4/2017;29/4/2017;106;0;SIG;8:16:00 a. m.;8:16:00 a. m.;1;36537.984;5051.904;1768;CANGURO
2.29953E+14;3536;29/4/2017;29/4/2017;408;0;SIG;8:16:00 a. m.;8:16:00 a. m.;1;#¡VALOR!;0;3536;OSO
4.49649E+14;6919;29/4/2017;29/4/2017;106;0;SIG;6:12:00 a. m.;6:12:00 a. m.;1;17757.84;7845.024;6919;ATENAS
7.76433E+14;11951;29/4/2017;29/4/2017;106;0;SIG;4:01:00 p. m.;4:01:00 p. m.;1;12444.288;5089.44;11951;VENADO
8.86833E+14;13651;29/4/2017;29/4/2017;106;0;SIG;11:57:00 a. m.;11:57:00 a. m.;1;5579.616;2153.904;13651;SAPO
1.32622E+15;20417;29/4/2017;29/4/2017;409;4;SIG;2:30:00 p. m.;2:34:00 p. m.;1;4002;2343.792;20417;MANCHESTER
1.43773E+15;22134;29/4/2017;29/4/2017;409;4;SIG;2:30:00 p. m.;2:34:00 p. m.;1;13299.888;8531.712;22134;ZORRO
1.43773E+15;22134;29/4/2017;29/4/2017;108;99;SIG;5:18:00 p. m.;6:57:00 p. m.;1;13299.888;8531.712;22134;ZORRO
1.43994E+15;22168;29/4/2017;29/4/2017;409;4;SIG;2:30:00 p. m.;2:34:00 p. m.;1;2506.08;1391.04;22168;HERA
1.65853E+15;25534;29/4/2017;29/4/2017;101;3;SIG;2:34:00 p. m.;2:37:00 p. m.;1;18723.84;2649.6;25534;OTTAWA
1.66405E+15;25619;29/4/2017;29/4/2017;101;5;SIG;2:21:00 p. m.;2:26:00 p. m.;1;11415.36;465.888;25619;CAMELLO
2.43133E+15;37434;29/4/2017;29/4/2017;101;4;SIG;2:28:00 p. m.;2:32:00 p. m.;1;55205.52;179.952;37434;CERDO
2.43133E+15;37434;29/4/2017;29/4/2017;306;16;SIG;9:34:00 p. m.;9:50:00 p. m.;1;55205.52;179.952;37434;CERDO
2.43243E+15;37451;29/4/2017;29/4/2017;101;3;SIG;2:30:00 p. m.;2:33:00 p. m.;1;3352.848;896.448;37451;JUNO
2.87403E+15;44251;29/4/2017;29/4/2017;106;0;SIG;6:23:00 a. m.;6:23:00 a. m.;1;17320.656;7227.888;44251;HIPOPOTAMO
1.1294E+14;1734;30/4/2017;30/4/2017;101;5;SIG;5:56:00 a. m.;6:01:00 a. m.;1;4890.72;5324.592;1734;SYR
1.55035E+15;23868;30/4/2017;30/4/2017;101;3;SIG;4:11:00 p. m.;4:14:00 p. m.;1;22683.888;4263.648;23868;BARCELONA
1.66185E+15;25585;30/4/2017;30/4/2017;106;0;SIG;5:25:00 a. m.;5:25:00 a. m.;1;23961.216;15367.68;25585;LONDRES
2.98555E+15;45968;30/4/2017;30/4/2017;106;0;SIG;6:58:00 a. m.;6:58:00 a. m.;1;31817.28;3157.44;45968;MAAT
1.43742E+15;22134;1/5/2017;1/5/2017;409;3;SIG;6:14:00 a. m.;6:17:00 a. m.;1;13316.448;8543.856;22134;ZORRO
1.43963E+15;22168;1/5/2017;1/5/2017;409;3;SIG;6:14:00 a. m.;6:17:00 a. m.;1;2506.08;1391.04;22168;HERA
1.44073E+15;22185;1/5/2017;1/5/2017;306;7;SIG;6:15:00 a. m.;6:22:00 a. m.;1;#¡VALOR!;0;22185;OTTAWA
1.55003E+15;23868;1/5/2017;1/5/2017;101;5;SIG;2:44:00 p. m.;2:49:00 p. m.;1;22683.888;4279.104;23868;BARCELONA
2.43212E+15;37451;1/5/2017;1/5/2017;101;5;SIG;6:14:00 a. m.;6:19:00 a. m.;1;3363.888;903.072;37451;JUNO
3.09673E+15;47685;1/5/2017;1/5/2017;106;0;SIG;12:31:00 p. m.;12:31:00 p. m.;1;23941.344;2237.808;47685;TIGRE
1.14839E+14;1768;2/5/2017;2/5/2017;201;39;SIG;3:28:00 p. m.;4:07:00 p. m.;1;0;0;1768;CANGURO
2.29655E+14;3536;2/5/2017;2/5/2017;403;39;SIG;3:28:00 p. m.;4:07:00 p. m.;1;#¡VALOR!;0;3536;OSO
4.46039E+14;6868;2/5/2017;2/5/2017;106;0;SIG;5:49:00 a. m.;5:49:00 a. m.;1;14541.888;4710.768;6868;DAKAR
3.10005E+15;47736;2/5/2017;2/5/2017;101;5;SIG;7:45:00 a. m.;7:50:00 a. m.;1;14130.096;3149.712;47736;NUTRIA
3.31423E+15;51034;2/5/2017;2/5/2017;106;0;SIG;3:01:00 p. m.;3:01:00 p. m.;1;9527.52;7202.496;51034;ISIS
1.00357E+15;15453;3/5/2017;3/5/2017;106;0;SIG;3:20:00 p. m.;3:20:00 p. m.;1;9911.712;3008.4;15453;HELA
1.54895E+15;23851;3/5/2017;3/5/2017;409;1;SIG;2:24:00 p. m.;2:25:00 p. m.;1;579.6;2.208;23851;DELFIN
1.54895E+15;23851;3/5/2017;3/5/2017;403;3;SIG;2:27:00 p. m.;2:30:00 p. m.;1;579.6;2.208;23851;DELFIN
1.55005E+15;23868;3/5/2017;3/5/2017;409;1;SIG;2:24:00 p. m.;2:25:00 p. m.;1;22683.888;4279.104;23868;BARCELONA
1.55005E+15;23868;3/5/2017;3/5/2017;101;5;SIG;2:27:00 p. m.;2:32:00 p. m.;1;22683.888;4279.104;23868;BARCELONA
1.55115E+15;23885;3/5/2017;3/5/2017;106;0;SIG;2:19:00 p. m.;2:19:00 p. m.;1;19408.32;5353.296;23885;ODIN
1.55115E+15;23885;3/5/2017;3/5/2017;409;1;SIG;2:24:00 p. m.;2:25:00 p. m.;1;19408.32;5353.296;23885;ODIN
1.55115E+15;23885;3/5/2017;3/5/2017;403;3;SIG;2:27:00 p. m.;2:30:00 p. m.;1;19408.32;5353.296;23885;ODIN
1.55226E+15;23902;3/5/2017;3/5/2017;409;1;SIG;2:24:00 p. m.;2:25:00 p. m.;1;6381.12;283.728;23902;AMAZONAS
1.55226E+15;23902;3/5/2017;3/5/2017;403;3;SIG;2:27:00 p. m.;2:30:00 p. m.;1;6381.12;283.728;23902;AMAZONAS
1.76754E+15;27217;3/5/2017;3/5/2017;106;0;SIG;7:27:00 a. m.;7:27:00 a. m.;1;3716.064;854.496;27217;PANDA
2.98746E+15;46002;3/5/2017;3/5/2017;101;5;SIG;2:24:00 p. m.;2:29:00 p. m.;1;4622.448;773.904;46002;ATACAMA
5.56461E+14;8568;4/5/2017;4/5/2017;308;3;SIG;10:36:00 p. m.;10:39:00 p. m.;1;#¡VALOR!;0;8568;ZEUS
7.75053E+14;11934;4/5/2017;4/5/2017;211;65;SIG;2:04:00 p. m.;3:09:00 p. m.;1;18854.112;8134.272;11934;TOPO
7.76157E+14;11951;4/5/2017;4/5/2017;211;41;SIG;2:04:00 p. m.;2:45:00 p. m.;1;12444.288;5089.44;11951;VENADO
7.77261E+14;11968;4/5/2017;4/5/2017;211;6;SIG;2:04:00 p. m.;2:10:00 p. m.;1;15120.384;7163.856;11968;PALOMA
7.78365E+14;11985;4/5/2017;4/5/2017;211;66;SIG;2:04:00 p. m.;3:10:00 p. m.;1;6253.056;2061.168;11985;MADRID
7.79469E+14;12002;4/5/2017;4/5/2017;211;66;SIG;2:04:00 p. m.;3:10:00 p. m.;1;5534.352;3416.88;12002;GATO
7.80573E+14;12019;4/5/2017;4/5/2017;211;54;SIG;2:04:00 p. m.;2:58:00 p. m.;1;14334.336;2023.632;12019;LEON
7.80573E+14;12019;4/5/2017;4/5/2017;406;1;SIG;10:36:00 p. m.;10:37:00 p. m.;1;14334.336;2023.632;12019;LEON
7.81677E+14;12036;4/5/2017;4/5/2017;211;67;SIG;2:04:00 p. m.;3:11:00 p. m.;1;6022.32;1971.744;12036;GORILA
7.82781E+14;12053;4/5/2017;4/5/2017;211;10;SIG;2:04:00 p. m.;2:14:00 p. m.;1;2224.56;1474.944;12053;TIBURON
1.55006E+15;23868;4/5/2017;4/5/2017;101;4;SIG;4:48:00 p. m.;4:52:00 p. m.;1;22683.888;4279.104;23868;BARCELONA
1.55116E+15;23885;4/5/2017;4/5/2017;106;0;SIG;4:52:00 p. m.;4:52:00 p. m.;1;19408.32;5353.296;23885;ODIN
2.99078E+15;46053;4/5/2017;4/5/2017;106;0;SIG;5:05:00 a. m.;5:05:00 a. m.;1;67614.48;3069.12;46053;ATENEA
1.1156E+14;1717;5/5/2017;5/5/2017;101;5;SIG;7:51:00 a. m.;7:56:00 a. m.;1;0;0;1717;ESCARABAJO
4.46072E+14;6868;5/5/2017;5/5/2017;106;0;SIG;3:26:00 p. m.;3:26:00 p. m.;1;14541.888;4710.768;6868;DAKAR
1.21777E+15;18751;5/5/2017;5/5/2017;106;0;SIG;7:28:00 a. m.;7:28:00 a. m.;1;8070.24;4106.88;18751;TORTUGA
1.66158E+15;25585;5/5/2017;5/5/2017;101;6;SIG;10:39:00 a. m.;10:45:00 a. m.;1;23972.256;15380.928;25585;LONDRES
1.99278E+15;30685;5/5/2017;5/5/2017;106;0;SIG;8:06:00 a. m.;8:06:00 a. m.;1;28177.392;1175.76;30685;HERMES
1.14883E+14;1768;6/5/2017;6/5/2017;106;0;SIG;12:38:00 p. m.;12:38:00 p. m.;1;0;0;1768;CANGURO
2.29699E+14;3536;6/5/2017;6/5/2017;106;0;SIG;12:38:00 p. m.;12:38:00 p. m.;1;#¡VALOR!;0;3536;OSO
7.75075E+14;11934;6/5/2017;6/5/2017;204;53;SIG;4:25:00 p. m.;5:18:00 p. m.;1;18854.112;8134.272;11934;TOPO
1.0036E+15;15453;6/5/2017;6/5/2017;102;57;SIG;4:35:00 p. m.;5:32:00 p. m.;1;9911.712;3008.4;15453;HELA
2.87378E+15;44251;6/5/2017;6/5/2017;106;0;SIG;4:54:00 p. m.;4:54:00 p. m.;1;17778.816;7243.344;44251;HIPOPOTAMO
7.77294E+14;11968;7/5/2017;7/5/2017;101;5;SIG;1:10:00 p. m.;1:15:00 p. m.;1;15120.384;7163.856;11968;PALOMA
1.5512E+15;23885;7/5/2017;7/5/2017;106;0;SIG;6:59:00 a. m.;6:59:00 a. m.;1;19408.32;5353.296;23885;ODIN
1.9928E+15;30685;7/5/2017;7/5/2017;106;0;SIG;10:28:00 a. m.;10:28:00 a. m.;1;28177.392;1175.76;30685;HERMES
3.40121E+14;5236;8/5/2017;8/5/2017;106;0;SIG;4:48:00 p. m.;4:48:00 p. m.;1;11288.4;8639.904;5236;SERPIENTE
8.85497E+14;13634;8/5/2017;8/5/2017;106;0;SIG;2:41:00 p. m.;2:41:00 p. m.;1;13925.856;5554.224;13634;THOR
8.86601E+14;13651;8/5/2017;8/5/2017;106;0;SIG;4:15:00 p. m.;4:15:00 p. m.;1;5579.616;2153.904;13651;SAPO
1.1602E+14;1785;9/5/2017;9/5/2017;107;47;SIG;9:16:00 a. m.;10:03:00 a. m.;1;0;0;1785;AVE
1.1602E+14;1785;9/5/2017;9/5/2017;306;8;SIG;10:31:00 a. m.;10:39:00 a. m.;1;0;0;1785;AVE
1.1602E+14;1785;9/5/2017;9/5/2017;306;2;SIG;11:12:00 a. m.;11:14:00 a. m.;1;0;0;1785;AVE
5.54308E+14;8534;9/5/2017;9/5/2017;305;5;SIG;11:24:00 p. m.;11:29:00 p. m.;1;10683.408;3879.456;8534;CAMALEON
5.56516E+14;8568;9/5/2017;9/5/2017;305;3;SIG;11:23:00 p. m.;11:26:00 p. m.;1;9015.264;2763.312;8568;ZEUS
7.77316E+14;11968;9/5/2017;9/5/2017;106;0;SIG;7:19:00 p. m.;7:19:00 p. m.;1;15120.384;7163.856;11968;PALOMA
7.7842E+14;11985;9/5/2017;9/5/2017;305;4;SIG;11:25:00 p. m.;11:29:00 p. m.;1;6253.056;2061.168;11985;MADRID
2.87271E+15;44234;9/5/2017;9/5/2017;106;0;SIG;7:54:00 p. m.;7:54:00 p. m.;1;10003.344;3529.488;44234;NEPTUNO
8.86623E+14;13651;10/5/2017;10/5/2017;108;50;SIG;8:45:00 a. m.;9:35:00 a. m.;1;5579.616;2153.904;13651;SAPO
1.00365E+15;15453;10/5/2017;10/5/2017;106;0;SIG;5:13:00 p. m.;5:13:00 p. m.;1;9911.712;3008.4;15453;HELA
4.47242E+14;6885;11/5/2017;11/5/2017;101;3;SIG;1:20:00 p. m.;1:23:00 p. m.;1;2484;1760.88;6885;VIENA
5.57642E+14;8585;11/5/2017;11/5/2017;101;4;SIG;11:11:00 a. m.;11:15:00 a. m.;1;7185.936;3918.096;8585;BERLIN
7.8065E+14;12019;11/5/2017;11/5/2017;106;0;SIG;7:15:00 a. m.;7:15:00 a. m.;1;14334.336;2023.632;12019;LEON
1.00145E+15;15419;11/5/2017;11/5/2017;201;29;SIG;9:44:00 p. m.;10:13:00 p. m.;1;13451.136;2776.56;15419;MIAMI
1.00366E+15;15453;11/5/2017;11/5/2017;201;60;SIG;9:44:00 p. m.;10:44:00 p. m.;1;9911.712;3008.4;15453;HELA
1.11637E+14;1717;12/5/2017;12/5/2017;102;51;SIG;11:02:00 p. m.;11:53:00 p. m.;1;0;0;1717;ESCARABAJO
1.13845E+14;1751;12/5/2017;12/5/2017;106;0;SIG;5:48:00 p. m.;5:48:00 p. m.;1;0;0;1751;TOKYO
7.74037E+14;11917;12/5/2017;12/5/2017;204;0;SIG;1:56:00 p. m.;1:56:00 p. m.;1;10040.88;8845.248;11917;ROMA
7.75141E+14;11934;12/5/2017;12/5/2017;106;0;SIG;1:14:00 p. m.;1:14:00 p. m.;1;18854.112;8134.272;11934;TOPO
7.75141E+14;11934;12/5/2017;12/5/2017;106;0;SIG;1:19:00 p. m.;1:19:00 p. m.;1;18854.112;8134.272;11934;TOPO
7.76245E+14;11951;12/5/2017;12/5/2017;204;0;SIG;1:56:00 p. m.;1:56:00 p. m.;1;12444.288;5089.44;11951;VENADO
7.77349E+14;11968;12/5/2017;12/5/2017;106;0;SIG;10:55:00 a. m.;10:55:00 a. m.;1;15120.384;7163.856;11968;PALOMA
7.79557E+14;12002;12/5/2017;12/5/2017;106;0;SIG;1:13:00 p. m.;1:13:00 p. m.;1;5534.352;3416.88;12002;GATO
7.79557E+14;12002;12/5/2017;12/5/2017;204;0;SIG;1:56:00 p. m.;1:56:00 p. m.;1;5534.352;3416.88;12002;GATO
7.81765E+14;12036;12/5/2017;12/5/2017;106;0;SIG;1:16:00 p. m.;1:16:00 p. m.;1;6022.32;1971.744;12036;GORILA
7.82869E+14;12053;12/5/2017;12/5/2017;106;0;SIG;1:16:00 p. m.;1:16:00 p. m.;1;2224.56;1474.944;12053;TIBURON
8.84437E+14;13617;12/5/2017;12/5/2017;204;0;SIG;2:01:00 p. m.;2:01:00 p. m.;1;13687.392;4998.912;13617;MARIPOSA
7.81776E+14;12036;13/5/2017;13/5/2017;102;0;SIG;4:21:00 p. m.;4:21:00 p. m.;1;6022.32;1971.744;12036;GORILA
9.94848E+14;15317;13/5/2017;13/5/2017;101;4;SIG;2:15:00 p. m.;2:19:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
7.79579E+14;12002;14/5/2017;14/5/2017;211;5;SIG;5:39:00 p. m.;5:44:00 p. m.;1;5534.352;3416.88;12002;GATO
1.21566E+15;18717;14/5/2017;14/5/2017;211;15;SIG;5:25:00 p. m.;5:40:00 p. m.;1;24736.224;10441.632;18717;ANACONDA
1.55017E+15;23868;14/5/2017;14/5/2017;101;5;SIG;5:13:00 a. m.;5:18:00 a. m.;1;22683.888;4279.104;23868;BARCELONA
3.09908E+15;47719;14/5/2017;14/5/2017;211;4;SIG;5:28:00 p. m.;5:32:00 p. m.;1;10589.568;2240.016;47719;ELEFANTE
1.0037E+15;15453;15/5/2017;15/5/2017;106;0;SIG;6:03:00 a. m.;6:03:00 a. m.;1;9911.712;3008.4;15453;HELA
1.14993E+14;1768;16/5/2017;16/5/2017;106;0;SIG;10:45:00 a. m.;10:45:00 a. m.;1;0;0;1768;CANGURO
2.28705E+14;3519;16/5/2017;16/5/2017;402;43;SIG;10:12:00 p. m.;10:55:00 p. m.;1;#¡VALOR!;0;3519;OSIRIS
2.29809E+14;3536;16/5/2017;16/5/2017;408;0;SIG;10:45:00 a. m.;10:45:00 a. m.;1;#¡VALOR!;0;3536;OSO
4.46193E+14;6868;16/5/2017;16/5/2017;106;0;SIG;5:22:00 p. m.;5:22:00 p. m.;1;14541.888;4710.768;6868;DAKAR
4.47297E+14;6885;16/5/2017;16/5/2017;101;5;SIG;5:22:00 p. m.;5:27:00 p. m.;1;2484;1760.88;6885;VIENA
4.49505E+14;6919;16/5/2017;16/5/2017;101;15;SIG;9:00:00 a. m.;9:15:00 a. m.;1;17940;7848.336;6919;ATENAS
7.77393E+14;11968;16/5/2017;16/5/2017;106;0;SIG;2:12:00 p. m.;2:12:00 p. m.;1;15120.384;7163.856;11968;PALOMA
1.55019E+15;23868;16/5/2017;16/5/2017;101;63;SIG;1:53:00 p. m.;2:56:00 p. m.;1;22683.888;4279.104;23868;BARCELONA
1.76768E+15;27217;16/5/2017;16/5/2017;106;0;SIG;5:22:00 p. m.;5:22:00 p. m.;1;3716.064;854.496;27217;PANDA
3.09469E+15;47651;16/5/2017;16/5/2017;106;0;SIG;7:51:00 a. m.;7:51:00 a. m.;1;31953.072;3022.752;47651;DILI
3.09579E+15;47668;16/5/2017;16/5/2017;108;43;SIG;10:12:00 p. m.;10:55:00 p. m.;1;16717.872;1689.12;47668;TORO
7.77404E+14;11968;17/5/2017;17/5/2017;106;0;SIG;5:47:00 a. m.;5:47:00 a. m.;1;15120.384;7163.856;11968;PALOMA
7.82924E+14;12053;17/5/2017;17/5/2017;106;0;SIG;2:53:00 p. m.;2:53:00 p. m.;1;2224.56;1474.944;12053;TIBURON
9.94892E+14;15317;17/5/2017;17/5/2017;106;0;SIG;3:16:00 p. m.;3:16:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
1.2168E+15;18734;17/5/2017;17/5/2017;106;0;SIG;9:50:00 a. m.;9:50:00 a. m.;1;20263.92;10511.184;18734;FREYA
2.875E+15;44268;17/5/2017;17/5/2017;101;5;SIG;6:03:00 a. m.;6:08:00 a. m.;1;3383.76;402.96;44268;YAREN
2.9854E+15;45968;17/5/2017;17/5/2017;106;0;SIG;10:52:00 a. m.;10:52:00 a. m.;1;31817.28;3161.856;45968;MAAT
3.34711E+14;5151;18/5/2017;18/5/2017;204;17;SIG;7:21:00 p. m.;7:38:00 p. m.;1;18227.04;956.064;5151;HEIMDAL
3.35815E+14;5168;18/5/2017;18/5/2017;101;5;SIG;2:03:00 p. m.;2:08:00 p. m.;1;10051.92;2025.84;5168;TYR
4.45111E+14;6851;18/5/2017;18/5/2017;104;46;SIG;2:26:00 p. m.;3:12:00 p. m.;1;17354.88;12319.536;6851;ABEJA
4.48423E+14;6902;18/5/2017;18/5/2017;104;46;SIG;2:26:00 p. m.;3:12:00 p. m.;1;8461.056;2583.36;6902;RIGA
5.53303E+14;8517;18/5/2017;18/5/2017;409;3;SIG;2:03:00 p. m.;2:06:00 p. m.;1;13780.128;2920.08;8517;BALLENA
5.53303E+14;8517;18/5/2017;18/5/2017;403;2;SIG;7:21:00 p. m.;7:23:00 p. m.;1;13780.128;2920.08;8517;BALLENA
5.54407E+14;8534;18/5/2017;18/5/2017;409;2;SIG;2:03:00 p. m.;2:05:00 p. m.;1;10683.408;3879.456;8534;CAMALEON
5.54407E+14;8534;18/5/2017;18/5/2017;403;2;SIG;7:21:00 p. m.;7:23:00 p. m.;1;10683.408;3879.456;8534;CAMALEON
5.56615E+14;8568;18/5/2017;18/5/2017;409;2;SIG;2:03:00 p. m.;2:05:00 p. m.;1;9015.264;2763.312;8568;ZEUS
5.56615E+14;8568;18/5/2017;18/5/2017;403;42;SIG;7:21:00 p. m.;8:03:00 p. m.;1;9015.264;2763.312;8568;ZEUS
5.57719E+14;8585;18/5/2017;18/5/2017;409;2;SIG;2:03:00 p. m.;2:05:00 p. m.;1;7185.936;3918.096;8585;BERLIN
5.57719E+14;8585;18/5/2017;18/5/2017;403;2;SIG;7:21:00 p. m.;7:23:00 p. m.;1;7185.936;3918.096;8585;BERLIN
8.84503E+14;13617;18/5/2017;18/5/2017;402;115;SIG;2:26:00 p. m.;4:21:00 p. m.;1;13687.392;4998.912;13617;MARIPOSA
8.85607E+14;13634;18/5/2017;18/5/2017;402;132;SIG;2:26:00 p. m.;4:38:00 p. m.;1;13925.856;5554.224;13634;THOR
8.86711E+14;13651;18/5/2017;18/5/2017;402;116;SIG;2:26:00 p. m.;4:22:00 p. m.;1;5579.616;2153.904;13651;SAPO
8.87815E+14;13668;18/5/2017;18/5/2017;402;115;SIG;2:26:00 p. m.;4:21:00 p. m.;1;7433.232;3543.84;13668;HERCULES
9.94903E+14;15317;18/5/2017;18/5/2017;106;0;SIG;2:57:00 p. m.;2:57:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
9.94903E+14;15317;18/5/2017;18/5/2017;106;0;SIG;3:02:00 p. m.;3:02:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
9.94903E+14;15317;18/5/2017;18/5/2017;106;0;SIG;3:09:00 p. m.;3:09:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
9.94903E+14;15317;18/5/2017;18/5/2017;106;0;SIG;6:05:00 p. m.;6:05:00 p. m.;1;4603.68;1828.224;15317;ESCORPION
1.00153E+15;15419;18/5/2017;18/5/2017;106;0;SIG;2:35:00 p. m.;2:35:00 p. m.;1;13451.136;2776.56;15419;MIAMI
1.00153E+15;15419;18/5/2017;18/5/2017;106;0;SIG;2:37:00 p. m.;2:37:00 p. m.;1;13451.136;2776.56;15419;MIAMI
1.21681E+15;18734;18/5/2017;18/5/2017;106;0;SIG;2:39:00 a. m.;2:39:00 a. m.;1;20263.92;10511.184;18734;FREYA
1.6573E+15;25517;18/5/2017;18/5/2017;106;0;SIG;3:13:00 p. m.;3:13:00 p. m.;1;33140.976;900.864;25517;RATON
1.66282E+15;25602;18/5/2017;18/5/2017;106;0;SIG;2:26:00 p. m.;2:26:00 p. m.;1;22880.4;4771.488;25602;VACA
2.76241E+15;42534;18/5/2017;18/5/2017;106;0;SIG;2:35:00 p. m.;2:35:00 p. m.;1;15769.536;2517.12;42534;DANGO
2.87281E+15;44234;18/5/2017;18/5/2017;106;0;SIG;3:47:00 p. m.;3:47:00 p. m.;1;10003.344;3529.488;44234;NEPTUNO
2.87281E+15;44234;18/5/2017;18/5/2017;102;99;SIG;3:49:00 p. m.;5:28:00 p. m.;1;10003.344;3529.488;44234;NEPTUNO
